2023-11-24 09:15:51.905 INFO  [restartedMain] [c.c.privatepro05.Privatepro05Application] - Starting Privatepro05Application using Java 17.0.7 on FULL8-004 with PID 2324 (D:\sg\privatepro05\build\classes\java\main started by db400tea in D:\sg\privatepro05)
2023-11-24 09:15:53.363 INFO  [restartedMain] [o.s.s.web.DefaultSecurityFilterChain] - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@2338c057, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@4df29d42, org.springframework.security.web.context.SecurityContextPersistenceFilter@37f00a07, org.springframework.security.web.header.HeaderWriterFilter@63bdbf67, org.springframework.security.web.authentication.logout.LogoutFilter@2e20340d, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@a8c951f, org.springframework.security.web.session.ConcurrentSessionFilter@5904bb1a, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@43894972, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@6ee29038, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@1a880db3, org.springframework.security.web.session.SessionManagementFilter@668e71ca, org.springframework.security.web.access.ExceptionTranslationFilter@236b7399, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@59435f8d]
2023-11-24 09:15:53.461 INFO  [restartedMain] [o.s.b.d.a.OptionalLiveReloadServer] - LiveReload server is running on port 35729
2023-11-24 09:15:53.469 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Starting ProtocolHandler ["http-nio-8085"]
2023-11-24 09:15:53.484 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat started on port(s): 8085 (http) with context path ''
2023-11-24 09:15:53.491 INFO  [restartedMain] [c.c.privatepro05.Privatepro05Application] - Started Privatepro05Application in 1.799 seconds (JVM running for 2.309)
2023-11-24 09:16:04.388 INFO  [http-nio-8085-exec-1] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-11-24 09:16:04.388 INFO  [http-nio-8085-exec-1] [o.s.web.servlet.DispatcherServlet] - Initializing Servlet 'dispatcherServlet'
2023-11-24 09:16:04.388 INFO  [http-nio-8085-exec-1] [o.s.web.servlet.DispatcherServlet] - Completed initialization in 0 ms
2023-11-24 09:16:09.330 INFO  [http-nio-8085-exec-2] [com.zaxxer.hikari.HikariDataSource] - HikariPool-1 - Starting...
2023-11-24 09:16:09.441 INFO  [http-nio-8085-exec-2] [com.zaxxer.hikari.HikariDataSource] - HikariPool-1 - Start completed.
2023-11-24 09:16:09.547 INFO  [http-nio-8085-exec-4] [c.c.privatepro05.ctrl.UserController] - ----- MyInfo -----
2023-11-24 09:16:09.557 INFO  [http-nio-8085-exec-4] [c.c.privatepro05.ctrl.UserController] - Kuser(id=1, name=seo, password=$2a$10$B1eSQwtXQMZIht3sHOWS7.a/wOmnXT9T3EqYwl7qBbOfAuj8YuKvW, username=서광, email=seo@gmail.com, address=서울 목동, tel=010-1234-1234, regdate=2023-11-16 14:00:03, lev=USER, act=JOIN)
2023-11-24 09:18:00.856 INFO  [SpringApplicationShutdownHook] [com.zaxxer.hikari.HikariDataSource] - HikariPool-1 - Shutdown initiated...
2023-11-24 09:18:00.858 INFO  [SpringApplicationShutdownHook] [com.zaxxer.hikari.HikariDataSource] - HikariPool-1 - Shutdown completed.
2023-11-24 09:18:12.283 INFO  [restartedMain] [c.c.privatepro05.Privatepro05Application] - Starting Privatepro05Application using Java 17.0.7 on FULL8-004 with PID 17760 (D:\sg\privatepro05\build\classes\java\main started by db400tea in D:\sg\privatepro05)
2023-11-24 09:18:12.284 INFO  [restartedMain] [c.c.privatepro05.Privatepro05Application] - No active profile set, falling back to 1 default profile: "default"
2023-11-24 09:18:12.308 INFO  [restartedMain] [o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor] - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2023-11-24 09:18:12.308 INFO  [restartedMain] [o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor] - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2023-11-24 09:18:12.890 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat initialized with port(s): 8085 (http)
2023-11-24 09:18:12.895 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Initializing ProtocolHandler ["http-nio-8085"]
2023-11-24 09:18:12.896 INFO  [restartedMain] [org.apache.catalina.core.StandardService] - Starting service [Tomcat]
2023-11-24 09:18:12.896 INFO  [restartedMain] [org.apache.catalina.core.StandardEngine] - Starting Servlet engine: [Apache Tomcat/9.0.82]
2023-11-24 09:18:13.000 INFO  [restartedMain] [org.apache.jasper.servlet.TldScanner] - At least one JAR was scanned for TLDs yet contained no TLDs. Enable debug logging for this logger for a complete list of JARs that were scanned but no TLDs were found in them. Skipping unneeded JARs during scanning can improve startup time and JSP compilation time.
2023-11-24 09:18:13.004 INFO  [restartedMain] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring embedded WebApplicationContext
2023-11-24 09:18:13.004 INFO  [restartedMain] [o.s.b.w.s.c.ServletWebServerApplicationContext] - Root WebApplicationContext: initialization completed in 696 ms
2023-11-24 09:18:13.227 INFO  [restartedMain] [o.s.b.a.w.s.WelcomePageHandlerMapping] - Adding welcome page template: index
2023-11-24 09:18:13.331 INFO  [restartedMain] [o.s.s.web.DefaultSecurityFilterChain] - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@11c49a13, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@266bbbeb, org.springframework.security.web.context.SecurityContextPersistenceFilter@48990571, org.springframework.security.web.header.HeaderWriterFilter@58812bd2, org.springframework.security.web.authentication.logout.LogoutFilter@51972205, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@2803f36b, org.springframework.security.web.session.ConcurrentSessionFilter@4275b651, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@107fd78f, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@75be5e0f, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@3c8d82b6, org.springframework.security.web.session.SessionManagementFilter@521326c, org.springframework.security.web.access.ExceptionTranslationFilter@3922c540, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@84b64bb]
2023-11-24 09:18:13.433 INFO  [restartedMain] [o.s.b.d.a.OptionalLiveReloadServer] - LiveReload server is running on port 35729
2023-11-24 09:18:13.442 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Starting ProtocolHandler ["http-nio-8085"]
2023-11-24 09:18:13.457 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat started on port(s): 8085 (http) with context path ''
2023-11-24 09:18:13.465 INFO  [restartedMain] [c.c.privatepro05.Privatepro05Application] - Started Privatepro05Application in 1.344 seconds (JVM running for 1.712)
2023-11-24 09:18:18.305 INFO  [http-nio-8085-exec-1] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-11-24 09:18:18.305 INFO  [http-nio-8085-exec-1] [o.s.web.servlet.DispatcherServlet] - Initializing Servlet 'dispatcherServlet'
2023-11-24 09:18:18.306 INFO  [http-nio-8085-exec-1] [o.s.web.servlet.DispatcherServlet] - Completed initialization in 0 ms
2023-11-24 09:18:18.334 INFO  [http-nio-8085-exec-1] [com.zaxxer.hikari.HikariDataSource] - HikariPool-1 - Starting...
2023-11-24 09:18:18.373 INFO  [http-nio-8085-exec-1] [com.zaxxer.hikari.HikariDataSource] - HikariPool-1 - Start completed.
2023-11-24 09:18:18.389 INFO  [http-nio-8085-exec-1] [c.c.privatepro05.ctrl.UserController] - ----- MyInfo -----
2023-11-24 09:18:18.393 INFO  [http-nio-8085-exec-1] [c.c.privatepro05.ctrl.UserController] - Kuser(id=1, name=seo, password=$2a$10$B1eSQwtXQMZIht3sHOWS7.a/wOmnXT9T3EqYwl7qBbOfAuj8YuKvW, username=서광, email=seo@gmail.com, address=서울 목동, tel=010-1234-1234, regdate=2023-11-16 14:00:03, lev=USER, act=JOIN)
2023-11-24 09:18:18.395 INFO  [http-nio-8085-exec-1] [c.c.privatepro05.ctrl.UserController] - -------item List--------
2023-11-24 09:18:18.400 INFO  [http-nio-8085-exec-1] [c.c.privatepro05.ctrl.UserController] - [Item(ino=8, iname=책 더미 2, price=20000, img1=책 더미 2.jpeg, img2=, img3=, img4=, img5=, img6=, img7=, img8=, img9=, img10=, des=책 더미 2 입니다., uname=seo, tel=010-1234-1234, stat=중고, resdate=2023-11-23 14:13:07, cate=교과서), Item(ino=7, iname=책 더미 2, price=20000, img1=책 더미 3.jpeg, img2=, img3=, img4=, img5=, img6=, img7=, img8=, img9=, img10=, des=책 더미 2 입니다., uname=seo, tel=010-1234-1234, stat=중고, resdate=2023-11-23 14:12:44, cate=교과서), Item(ino=2, iname=책 더미 21, price=20000, img1=책 더미 2.jpeg, img2=, img3=, img4=, img5=, img6=, img7=, img8=, img9=, img10=, des=책 더미 2 입니다., uname=seo, tel=010-1234-1234, stat=중고, resdate=2023-11-22 10:45:20, cate=교과서)]
2023-11-24 09:18:44.248 INFO  [http-nio-8085-exec-8] [c.c.privatepro05.ctrl.UserController] - ----- MyInfo -----
2023-11-24 09:18:44.248 INFO  [http-nio-8085-exec-8] [c.c.privatepro05.ctrl.UserController] - Kuser(id=1, name=seo, password=$2a$10$B1eSQwtXQMZIht3sHOWS7.a/wOmnXT9T3EqYwl7qBbOfAuj8YuKvW, username=서광, email=seo@gmail.com, address=서울 목동, tel=010-1234-1234, regdate=2023-11-16 14:00:03, lev=USER, act=JOIN)
2023-11-24 09:18:44.249 INFO  [http-nio-8085-exec-8] [c.c.privatepro05.ctrl.UserController] - -------item List--------
2023-11-24 09:18:44.249 INFO  [http-nio-8085-exec-8] [c.c.privatepro05.ctrl.UserController] - [Item(ino=8, iname=책 더미 2, price=20000, img1=책 더미 2.jpeg, img2=, img3=, img4=, img5=, img6=, img7=, img8=, img9=, img10=, des=책 더미 2 입니다., uname=seo, tel=010-1234-1234, stat=중고, resdate=2023-11-23 14:13:07, cate=교과서), Item(ino=7, iname=책 더미 2, price=20000, img1=책 더미 3.jpeg, img2=, img3=, img4=, img5=, img6=, img7=, img8=, img9=, img10=, des=책 더미 2 입니다., uname=seo, tel=010-1234-1234, stat=중고, resdate=2023-11-23 14:12:44, cate=교과서), Item(ino=2, iname=책 더미 21, price=20000, img1=책 더미 2.jpeg, img2=, img3=, img4=, img5=, img6=, img7=, img8=, img9=, img10=, des=책 더미 2 입니다., uname=seo, tel=010-1234-1234, stat=중고, resdate=2023-11-22 10:45:20, cate=교과서)]
2023-11-24 09:20:26.198 INFO  [http-nio-8085-exec-3] [c.c.privatepro05.ctrl.UserController] - ----- MyInfo -----
2023-11-24 09:20:26.199 INFO  [http-nio-8085-exec-3] [c.c.privatepro05.ctrl.UserController] - Kuser(id=1, name=seo, password=$2a$10$B1eSQwtXQMZIht3sHOWS7.a/wOmnXT9T3EqYwl7qBbOfAuj8YuKvW, username=서광, email=seo@gmail.com, address=서울 목동, tel=010-1234-1234, regdate=2023-11-16 14:00:03, lev=USER, act=JOIN)
2023-11-24 09:20:26.199 INFO  [http-nio-8085-exec-3] [c.c.privatepro05.ctrl.UserController] - -------item List--------
2023-11-24 09:20:26.199 INFO  [http-nio-8085-exec-3] [c.c.privatepro05.ctrl.UserController] - [Item(ino=8, iname=책 더미 2, price=20000, img1=책 더미 2.jpeg, img2=, img3=, img4=, img5=, img6=, img7=, img8=, img9=, img10=, des=책 더미 2 입니다., uname=seo, tel=010-1234-1234, stat=중고, resdate=2023-11-23 14:13:07, cate=교과서), Item(ino=7, iname=책 더미 2, price=20000, img1=책 더미 3.jpeg, img2=, img3=, img4=, img5=, img6=, img7=, img8=, img9=, img10=, des=책 더미 2 입니다., uname=seo, tel=010-1234-1234, stat=중고, resdate=2023-11-23 14:12:44, cate=교과서), Item(ino=2, iname=책 더미 21, price=20000, img1=책 더미 2.jpeg, img2=, img3=, img4=, img5=, img6=, img7=, img8=, img9=, img10=, des=책 더미 2 입니다., uname=seo, tel=010-1234-1234, stat=중고, resdate=2023-11-22 10:45:20, cate=교과서)]
2023-11-24 09:20:38.985 INFO  [http-nio-8085-exec-8] [c.c.privatepro05.ctrl.UserController] - ----- MyInfo -----
2023-11-24 09:20:38.986 INFO  [http-nio-8085-exec-8] [c.c.privatepro05.ctrl.UserController] - Kuser(id=1, name=seo, password=$2a$10$B1eSQwtXQMZIht3sHOWS7.a/wOmnXT9T3EqYwl7qBbOfAuj8YuKvW, username=서광, email=seo@gmail.com, address=서울 목동, tel=010-1234-1234, regdate=2023-11-16 14:00:03, lev=USER, act=JOIN)
2023-11-24 09:20:38.986 INFO  [http-nio-8085-exec-8] [c.c.privatepro05.ctrl.UserController] - -------item List--------
2023-11-24 09:20:38.986 INFO  [http-nio-8085-exec-8] [c.c.privatepro05.ctrl.UserController] - [Item(ino=8, iname=책 더미 2, price=20000, img1=책 더미 2.jpeg, img2=, img3=, img4=, img5=, img6=, img7=, img8=, img9=, img10=, des=책 더미 2 입니다., uname=seo, tel=010-1234-1234, stat=중고, resdate=2023-11-23 14:13:07, cate=교과서), Item(ino=7, iname=책 더미 2, price=20000, img1=책 더미 3.jpeg, img2=, img3=, img4=, img5=, img6=, img7=, img8=, img9=, img10=, des=책 더미 2 입니다., uname=seo, tel=010-1234-1234, stat=중고, resdate=2023-11-23 14:12:44, cate=교과서), Item(ino=2, iname=책 더미 21, price=20000, img1=책 더미 2.jpeg, img2=, img3=, img4=, img5=, img6=, img7=, img8=, img9=, img10=, des=책 더미 2 입니다., uname=seo, tel=010-1234-1234, stat=중고, resdate=2023-11-22 10:45:20, cate=교과서)]
2023-11-24 09:21:08.999 INFO  [http-nio-8085-exec-10] [c.c.privatepro05.ctrl.UserController] - ----- MyInfo -----
2023-11-24 09:21:09.000 INFO  [http-nio-8085-exec-10] [c.c.privatepro05.ctrl.UserController] - Kuser(id=1, name=seo, password=$2a$10$B1eSQwtXQMZIht3sHOWS7.a/wOmnXT9T3EqYwl7qBbOfAuj8YuKvW, username=서광, email=seo@gmail.com, address=서울 목동, tel=010-1234-1234, regdate=2023-11-16 14:00:03, lev=USER, act=JOIN)
2023-11-24 09:21:09.002 INFO  [http-nio-8085-exec-10] [c.c.privatepro05.ctrl.UserController] - -------item List--------
2023-11-24 09:21:09.002 INFO  [http-nio-8085-exec-10] [c.c.privatepro05.ctrl.UserController] - [Item(ino=8, iname=책 더미 2, price=20000, img1=책 더미 2.jpeg, img2=, img3=, img4=, img5=, img6=, img7=, img8=, img9=, img10=, des=책 더미 2 입니다., uname=seo, tel=010-1234-1234, stat=중고, resdate=2023-11-23 14:13:07, cate=교과서), Item(ino=7, iname=책 더미 2, price=20000, img1=책 더미 3.jpeg, img2=, img3=, img4=, img5=, img6=, img7=, img8=, img9=, img10=, des=책 더미 2 입니다., uname=seo, tel=010-1234-1234, stat=중고, resdate=2023-11-23 14:12:44, cate=교과서), Item(ino=2, iname=책 더미 21, price=20000, img1=책 더미 2.jpeg, img2=, img3=, img4=, img5=, img6=, img7=, img8=, img9=, img10=, des=책 더미 2 입니다., uname=seo, tel=010-1234-1234, stat=중고, resdate=2023-11-22 10:45:20, cate=교과서)]
2023-11-24 09:21:31.201 INFO  [http-nio-8085-exec-7] [c.c.privatepro05.ctrl.UserController] - ----- MyInfo -----
2023-11-24 09:21:31.201 INFO  [http-nio-8085-exec-7] [c.c.privatepro05.ctrl.UserController] - Kuser(id=1, name=seo, password=$2a$10$B1eSQwtXQMZIht3sHOWS7.a/wOmnXT9T3EqYwl7qBbOfAuj8YuKvW, username=서광, email=seo@gmail.com, address=서울 목동, tel=010-1234-1234, regdate=2023-11-16 14:00:03, lev=USER, act=JOIN)
2023-11-24 09:21:31.203 INFO  [http-nio-8085-exec-7] [c.c.privatepro05.ctrl.UserController] - -------item List--------
2023-11-24 09:21:31.204 INFO  [http-nio-8085-exec-7] [c.c.privatepro05.ctrl.UserController] - [Item(ino=8, iname=책 더미 2, price=20000, img1=책 더미 2.jpeg, img2=, img3=, img4=, img5=, img6=, img7=, img8=, img9=, img10=, des=책 더미 2 입니다., uname=seo, tel=010-1234-1234, stat=중고, resdate=2023-11-23 14:13:07, cate=교과서), Item(ino=7, iname=책 더미 2, price=20000, img1=책 더미 3.jpeg, img2=, img3=, img4=, img5=, img6=, img7=, img8=, img9=, img10=, des=책 더미 2 입니다., uname=seo, tel=010-1234-1234, stat=중고, resdate=2023-11-23 14:12:44, cate=교과서), Item(ino=2, iname=책 더미 21, price=20000, img1=책 더미 2.jpeg, img2=, img3=, img4=, img5=, img6=, img7=, img8=, img9=, img10=, des=책 더미 2 입니다., uname=seo, tel=010-1234-1234, stat=중고, resdate=2023-11-22 10:45:20, cate=교과서)]
2023-11-24 09:21:36.425 INFO  [http-nio-8085-exec-5] [c.c.privatepro05.ctrl.UserController] - ----- MyInfo -----
2023-11-24 09:21:36.425 INFO  [http-nio-8085-exec-5] [c.c.privatepro05.ctrl.UserController] - Kuser(id=1, name=seo, password=$2a$10$B1eSQwtXQMZIht3sHOWS7.a/wOmnXT9T3EqYwl7qBbOfAuj8YuKvW, username=서광, email=seo@gmail.com, address=서울 목동, tel=010-1234-1234, regdate=2023-11-16 14:00:03, lev=USER, act=JOIN)
2023-11-24 09:21:36.426 INFO  [http-nio-8085-exec-5] [c.c.privatepro05.ctrl.UserController] - -------item List--------
2023-11-24 09:21:36.426 INFO  [http-nio-8085-exec-5] [c.c.privatepro05.ctrl.UserController] - [Item(ino=8, iname=책 더미 2, price=20000, img1=책 더미 2.jpeg, img2=, img3=, img4=, img5=, img6=, img7=, img8=, img9=, img10=, des=책 더미 2 입니다., uname=seo, tel=010-1234-1234, stat=중고, resdate=2023-11-23 14:13:07, cate=교과서), Item(ino=7, iname=책 더미 2, price=20000, img1=책 더미 3.jpeg, img2=, img3=, img4=, img5=, img6=, img7=, img8=, img9=, img10=, des=책 더미 2 입니다., uname=seo, tel=010-1234-1234, stat=중고, resdate=2023-11-23 14:12:44, cate=교과서), Item(ino=2, iname=책 더미 21, price=20000, img1=책 더미 2.jpeg, img2=, img3=, img4=, img5=, img6=, img7=, img8=, img9=, img10=, des=책 더미 2 입니다., uname=seo, tel=010-1234-1234, stat=중고, resdate=2023-11-22 10:45:20, cate=교과서)]
2023-11-24 09:21:53.548 INFO  [http-nio-8085-exec-8] [c.c.privatepro05.ctrl.UserController] - ----- MyInfo -----
2023-11-24 09:21:53.548 INFO  [http-nio-8085-exec-8] [c.c.privatepro05.ctrl.UserController] - Kuser(id=1, name=seo, password=$2a$10$B1eSQwtXQMZIht3sHOWS7.a/wOmnXT9T3EqYwl7qBbOfAuj8YuKvW, username=서광, email=seo@gmail.com, address=서울 목동, tel=010-1234-1234, regdate=2023-11-16 14:00:03, lev=USER, act=JOIN)
2023-11-24 09:21:53.549 INFO  [http-nio-8085-exec-8] [c.c.privatepro05.ctrl.UserController] - -------item List--------
2023-11-24 09:21:53.550 INFO  [http-nio-8085-exec-8] [c.c.privatepro05.ctrl.UserController] - [Item(ino=8, iname=책 더미 2, price=20000, img1=책 더미 2.jpeg, img2=, img3=, img4=, img5=, img6=, img7=, img8=, img9=, img10=, des=책 더미 2 입니다., uname=seo, tel=010-1234-1234, stat=중고, resdate=2023-11-23 14:13:07, cate=교과서), Item(ino=7, iname=책 더미 2, price=20000, img1=책 더미 3.jpeg, img2=, img3=, img4=, img5=, img6=, img7=, img8=, img9=, img10=, des=책 더미 2 입니다., uname=seo, tel=010-1234-1234, stat=중고, resdate=2023-11-23 14:12:44, cate=교과서), Item(ino=2, iname=책 더미 21, price=20000, img1=책 더미 2.jpeg, img2=, img3=, img4=, img5=, img6=, img7=, img8=, img9=, img10=, des=책 더미 2 입니다., uname=seo, tel=010-1234-1234, stat=중고, resdate=2023-11-22 10:45:20, cate=교과서)]
2023-11-24 09:22:12.869 INFO  [http-nio-8085-exec-2] [c.c.privatepro05.ctrl.UserController] - ----- MyInfo -----
2023-11-24 09:22:12.869 INFO  [http-nio-8085-exec-2] [c.c.privatepro05.ctrl.UserController] - Kuser(id=1, name=seo, password=$2a$10$B1eSQwtXQMZIht3sHOWS7.a/wOmnXT9T3EqYwl7qBbOfAuj8YuKvW, username=서광, email=seo@gmail.com, address=서울 목동, tel=010-1234-1234, regdate=2023-11-16 14:00:03, lev=USER, act=JOIN)
2023-11-24 09:22:12.870 INFO  [http-nio-8085-exec-2] [c.c.privatepro05.ctrl.UserController] - -------item List--------
2023-11-24 09:22:12.870 INFO  [http-nio-8085-exec-2] [c.c.privatepro05.ctrl.UserController] - [Item(ino=8, iname=책 더미 2, price=20000, img1=책 더미 2.jpeg, img2=, img3=, img4=, img5=, img6=, img7=, img8=, img9=, img10=, des=책 더미 2 입니다., uname=seo, tel=010-1234-1234, stat=중고, resdate=2023-11-23 14:13:07, cate=교과서), Item(ino=7, iname=책 더미 2, price=20000, img1=책 더미 3.jpeg, img2=, img3=, img4=, img5=, img6=, img7=, img8=, img9=, img10=, des=책 더미 2 입니다., uname=seo, tel=010-1234-1234, stat=중고, resdate=2023-11-23 14:12:44, cate=교과서), Item(ino=2, iname=책 더미 21, price=20000, img1=책 더미 2.jpeg, img2=, img3=, img4=, img5=, img6=, img7=, img8=, img9=, img10=, des=책 더미 2 입니다., uname=seo, tel=010-1234-1234, stat=중고, resdate=2023-11-22 10:45:20, cate=교과서)]
2023-11-24 09:22:23.760 INFO  [http-nio-8085-exec-5] [c.c.privatepro05.ctrl.UserController] - ----- MyInfo -----
2023-11-24 09:22:23.760 INFO  [http-nio-8085-exec-5] [c.c.privatepro05.ctrl.UserController] - Kuser(id=1, name=seo, password=$2a$10$B1eSQwtXQMZIht3sHOWS7.a/wOmnXT9T3EqYwl7qBbOfAuj8YuKvW, username=서광, email=seo@gmail.com, address=서울 목동, tel=010-1234-1234, regdate=2023-11-16 14:00:03, lev=USER, act=JOIN)
2023-11-24 09:22:23.761 INFO  [http-nio-8085-exec-5] [c.c.privatepro05.ctrl.UserController] - -------item List--------
2023-11-24 09:22:23.761 INFO  [http-nio-8085-exec-5] [c.c.privatepro05.ctrl.UserController] - [Item(ino=8, iname=책 더미 2, price=20000, img1=책 더미 2.jpeg, img2=, img3=, img4=, img5=, img6=, img7=, img8=, img9=, img10=, des=책 더미 2 입니다., uname=seo, tel=010-1234-1234, stat=중고, resdate=2023-11-23 14:13:07, cate=교과서), Item(ino=7, iname=책 더미 2, price=20000, img1=책 더미 3.jpeg, img2=, img3=, img4=, img5=, img6=, img7=, img8=, img9=, img10=, des=책 더미 2 입니다., uname=seo, tel=010-1234-1234, stat=중고, resdate=2023-11-23 14:12:44, cate=교과서), Item(ino=2, iname=책 더미 21, price=20000, img1=책 더미 2.jpeg, img2=, img3=, img4=, img5=, img6=, img7=, img8=, img9=, img10=, des=책 더미 2 입니다., uname=seo, tel=010-1234-1234, stat=중고, resdate=2023-11-22 10:45:20, cate=교과서)]
2023-11-24 09:22:36.669 INFO  [http-nio-8085-exec-3] [c.c.privatepro05.ctrl.ItemController] - -------item List--------
2023-11-24 09:22:36.669 INFO  [http-nio-8085-exec-3] [c.c.privatepro05.ctrl.ItemController] - [Item(ino=8, iname=책 더미 2, price=20000, img1=책 더미 2.jpeg, img2=, img3=, img4=, img5=, img6=, img7=, img8=, img9=, img10=, des=책 더미 2 입니다., uname=seo, tel=010-1234-1234, stat=중고, resdate=2023-11-23 14:13:07, cate=교과서), Item(ino=7, iname=책 더미 2, price=20000, img1=책 더미 3.jpeg, img2=, img3=, img4=, img5=, img6=, img7=, img8=, img9=, img10=, des=책 더미 2 입니다., uname=seo, tel=010-1234-1234, stat=중고, resdate=2023-11-23 14:12:44, cate=교과서), Item(ino=2, iname=책 더미 21, price=20000, img1=책 더미 2.jpeg, img2=, img3=, img4=, img5=, img6=, img7=, img8=, img9=, img10=, des=책 더미 2 입니다., uname=seo, tel=010-1234-1234, stat=중고, resdate=2023-11-22 10:45:20, cate=교과서)]
2023-11-24 09:22:37.804 INFO  [http-nio-8085-exec-2] [c.c.privatepro05.ctrl.ItemController] - -------item List--------
2023-11-24 09:22:37.804 INFO  [http-nio-8085-exec-2] [c.c.privatepro05.ctrl.ItemController] - []
2023-11-24 09:22:40.570 INFO  [http-nio-8085-exec-2] [c.c.privatepro05.ctrl.UserController] - ----- MyInfo -----
2023-11-24 09:22:40.570 INFO  [http-nio-8085-exec-2] [c.c.privatepro05.ctrl.UserController] - Kuser(id=1, name=seo, password=$2a$10$B1eSQwtXQMZIht3sHOWS7.a/wOmnXT9T3EqYwl7qBbOfAuj8YuKvW, username=서광, email=seo@gmail.com, address=서울 목동, tel=010-1234-1234, regdate=2023-11-16 14:00:03, lev=USER, act=JOIN)
2023-11-24 09:22:40.572 INFO  [http-nio-8085-exec-2] [c.c.privatepro05.ctrl.UserController] - -------item List--------
